date,value,avg7,avg30
28-Jul-2017,1,0.1428571428571428,0.03333333333333333
29-Jul-2017,14,2.142857142857143,0.5
30-Jul-2017,6,3.0,0.7
31-Jul-2017,12,4.714285714285714,1.1
1-Aug-2017,27,8.571428571428571,2.0
2-Aug-2017,29,12.71428571428571,2.966666666666667
3-Aug-2017,4,13.28571428571429,3.1
4-Aug-2017,0,13.14285714285714,3.1
5-Aug-2017,0,11.14285714285714,3.1
6-Aug-2017,0,10.28571428571429,3.1
7-Aug-2017,2,8.857142857142858,3.166666666666667
8-Aug-2017,0,5.0,3.166666666666667
9-Aug-2017,0,0.8571428571428571,3.166666666666667
10-Aug-2017,0,0.2857142857142857,3.166666666666667
11-Aug-2017,10,1.714285714285714,3.5
12-Aug-2017,0,1.714285714285714,3.5
13-Aug-2017,0,1.714285714285714,3.5
14-Aug-2017,2,1.714285714285714,3.566666666666667
15-Aug-2017,18,4.285714285714286,4.166666666666667
16-Aug-2017,20,7.142857142857143,4.833333333333333
17-Aug-2017,0,7.142857142857143,4.833333333333333
18-Aug-2017,0,5.714285714285714,4.833333333333333
19-Aug-2017,0,5.714285714285714,4.833333333333333
20-Aug-2017,4,6.285714285714286,4.966666666666667
21-Aug-2017,0,6.0,4.966666666666667
22-Aug-2017,0,3.428571428571428,4.966666666666667
23-Aug-2017,0,0.5714285714285714,4.966666666666667
24-Aug-2017,0,0.5714285714285714,4.966666666666667
25-Aug-2017,0,0.5714285714285714,4.966666666666667
26-Aug-2017,0,0.5714285714285714,4.966666666666667
27-Aug-2017,0,0.0,4.933333333333334
28-Aug-2017,0,0.0,4.466666666666667
29-Aug-2017,0,0.0,4.266666666666667
30-Aug-2017,0,0.0,3.866666666666667
31-Aug-2017,0,0.0,2.966666666666667
1-Sep-2017,14,2.0,2.466666666666667
