date,value,avg7,avg30
28-Apr-2017,10,1.428571428571429,0.3333333333333333
29-Apr-2017,2,1.714285714285714,0.4
30-Apr-2017,4,2.285714285714286,0.5333333333333333
1-May-2017,1,2.428571428571428,0.5666666666666667
2-May-2017,0,2.428571428571428,0.5666666666666667
3-May-2017,0,2.428571428571428,0.5666666666666667
4-May-2017,0,2.428571428571428,0.5666666666666667
5-May-2017,0,1.0,0.5666666666666667
6-May-2017,0,0.7142857142857143,0.5666666666666667
7-May-2017,0,0.1428571428571428,0.5666666666666667
8-May-2017,0,0.0,0.5666666666666667
9-May-2017,6,0.8571428571428571,0.7666666666666667
10-May-2017,3,1.285714285714286,0.8666666666666667
11-May-2017,1,1.428571428571429,0.9
12-May-2017,0,1.428571428571429,0.9
13-May-2017,0,1.428571428571429,0.9
14-May-2017,2,1.714285714285714,0.9666666666666667
15-May-2017,12,3.428571428571428,1.366666666666667
16-May-2017,2,2.857142857142857,1.433333333333333
17-May-2017,0,2.428571428571428,1.433333333333333
18-May-2017,0,2.285714285714286,1.433333333333333
19-May-2017,0,2.285714285714286,1.433333333333333
20-May-2017,0,2.285714285714286,1.433333333333333
21-May-2017,1,2.142857142857143,1.466666666666667
22-May-2017,18,3.0,2.066666666666667
23-May-2017,8,3.857142857142857,2.333333333333333
24-May-2017,4,4.428571428571429,2.466666666666667
25-May-2017,0,4.428571428571429,2.466666666666667
26-May-2017,0,4.428571428571429,2.466666666666667
27-May-2017,0,4.428571428571429,2.466666666666667
28-May-2017,0,4.285714285714286,2.133333333333333
29-May-2017,20,4.571428571428571,2.733333333333333
30-May-2017,6,4.285714285714286,2.8
31-May-2017,0,3.714285714285714,2.766666666666667
1-Jun-2017,0,3.714285714285714,2.766666666666667
2-Jun-2017,2,4.0,2.833333333333333
3-Jun-2017,0,4.0,2.833333333333333
4-Jun-2017,0,4.0,2.833333333333333
5-Jun-2017,1,1.285714285714286,2.866666666666667
6-Jun-2017,7,1.428571428571429,3.1
7-Jun-2017,0,1.428571428571429,3.1
8-Jun-2017,0,1.428571428571429,2.9
